user,month,comments
243,december,5
244,december,22
245,december,7
246,december,3
247,december,2
248,december,3
249,december,1
250,december,4
251,december,5
252,december,3
253,december,3
254,december,1
255,december,4
256,december,8
257,december,7
258,december,1
259,december,1
260,december,0
261,december,6
262,december,1
263,december,13
264,december,0
265,december,1
266,december,4
267,december,12
268,december,1
269,december,6
270,december,13
271,december,4
272,december,1
273,december,5
274,december,10
275,december,2
276,december,2
277,december,1
278,december,2
279,december,4
280,december,0
281,december,2
282,december,2
283,december,2
284,december,0
285,december,13
286,december,3
287,december,4
288,december,1
289,december,0
290,december,3
291,december,5
292,december,0
293,december,4
294,december,3
295,december,1
296,december,1
297,december,3
298,december,1
299,december,15
300,december,1
301,december,7
302,december,4
303,december,2
304,december,2
305,december,1
306,december,4
307,december,4
308,december,0
309,december,2
310,december,7
311,december,11
312,december,7
313,december,5
314,december,5
315,december,1
316,december,2
317,december,2
318,december,12
319,december,1
320,december,2
321,december,4
322,december,6
323,december,11
324,december,0
325,december,0
326,december,4
327,december,2
328,december,2
329,december,5
330,december,1
331,december,4
332,december,7
333,december,0
334,december,8
335,december,0
336,december,1
337,december,1
338,december,2
339,december,6
340,december,1
341,december,3
342,december,0
343,december,1
344,december,4
345,december,0
346,december,1
347,december,3
348,december,1
349,december,1
350,december,3
351,december,3
352,december,0
353,december,6
354,december,3
355,december,3
356,december,10
357,december,4
358,december,3
359,december,5
360,december,4
361,december,4
362,december,8
363,december,2
364,december,2
365,december,4
366,december,4
367,december,2
368,december,1
369,december,10
370,december,2
371,december,2
372,december,3
373,december,5
374,december,3
375,december,0
376,december,2
377,december,2
378,december,3
379,december,6
380,december,0
381,december,1
382,december,1
383,december,1
384,december,0
385,december,2
386,december,1
387,december,1
388,december,1
389,december,1
390,december,1
391,december,0
392,december,1
393,december,3
394,december,4
395,december,0
396,december,1
397,december,15
398,december,14
399,december,1
400,december,7
401,december,5
402,december,12
403,december,2
404,december,2
405,december,1
406,december,0
407,december,18
408,december,10
409,december,4
410,december,1
411,december,3
412,december,1
413,december,2
414,december,0
415,december,2
416,december,10
417,december,4
418,december,5
419,december,0
420,december,1
421,december,5
422,december,4
423,december,5
424,december,0
425,december,0
426,december,1
427,december,0
428,december,1
429,december,4
430,december,2
431,december,5
432,december,2
433,december,0
434,december,1
435,december,12
436,december,0
437,december,0
438,december,12
439,december,7
440,december,1
441,december,4
442,december,1
443,december,3
444,december,2
445,december,0
446,december,0
447,december,13
448,december,2
449,december,6
450,december,2
451,december,2
452,december,14
453,december,1
454,december,2
455,december,3
456,december,14
457,december,0
458,december,2
459,december,3
460,december,5
461,december,1
462,december,4
463,december,4
464,december,1
465,december,7
466,december,2
467,december,0
468,december,4
469,december,5
470,december,3
471,december,0
472,december,1
473,december,1
474,december,1
475,december,3
476,december,2
477,december,1
478,december,4
479,december,1
480,december,7
481,december,2
482,december,0
483,december,2
484,december,5
485,december,0
486,december,2
487,december,0
488,december,1
489,december,1
490,december,5
491,december,1
492,december,1
493,december,2
494,december,4
495,december,4
496,december,2
497,december,1
498,december,2
499,december,3
500,december,6
501,december,0
502,december,1
503,december,7
504,december,2
505,december,0
506,december,23
507,december,12
508,december,5
509,december,0
510,december,3
511,december,0
512,december,2
513,december,6
514,december,1
515,december,1
516,december,5
517,december,1
518,december,1
519,december,3
520,december,3
521,december,1
522,december,5
523,december,1
524,december,6
525,december,5
526,december,0
527,december,0
528,december,6
529,december,1
530,december,0
531,december,7
532,december,1
533,december,2
534,december,1
535,december,7
536,december,1
537,december,4
538,december,2
539,december,1
540,december,5
541,december,1
542,december,6
543,december,6
544,december,6
545,december,7
546,december,9
547,december,18
548,december,6
549,december,5
550,december,1
551,december,4
552,december,3
553,december,1
554,december,3
555,december,0
556,december,0
557,december,3
558,december,0
559,december,1
560,december,4
561,december,8
562,december,2
563,december,3
564,december,13
565,december,2
566,december,0
567,december,2
568,december,7
569,december,9
570,december,10
571,december,6
572,december,8
573,december,0
574,december,1
575,december,1
576,december,2
577,december,1
578,december,4
579,december,7
580,december,2
581,december,3
582,december,7
583,december,0
584,december,3
585,december,2
586,december,0
587,december,3
588,december,1
589,december,0
590,december,3
591,december,3
592,december,8
593,december,3
594,december,3
595,december,1
596,december,1
597,december,2
598,december,0
599,december,2
600,december,5
601,december,1
602,december,1
603,december,0
604,december,4
605,december,3
606,december,2
607,december,3
608,december,1
609,december,3
610,december,0
611,december,1
612,december,1
613,december,4
614,december,1
615,december,7
616,december,0
617,december,0
618,december,0
619,december,3
620,december,4
621,december,2
622,december,4
623,december,3
624,december,0
625,december,0
626,december,3
627,december,1
628,december,1
629,december,1
630,december,11
631,december,1
632,december,1
633,december,5
634,december,9
635,december,14
636,december,2
637,december,5
638,december,0
639,december,10
640,december,4
641,december,2
642,december,1
643,december,6
644,december,0
645,december,1
646,december,0
647,december,0
648,december,0
649,december,2
650,december,7
651,december,3
652,december,0
653,december,2
654,december,3
655,december,6
656,december,0
657,december,0
658,december,5
659,december,1
660,december,3
661,december,1
662,december,5
663,december,3
664,december,0
665,december,1
666,december,1
667,december,5
668,december,3
669,december,1
670,december,4
671,december,7
672,december,5
673,december,4
674,december,1
675,december,6
676,december,4
677,december,8
678,december,0
679,december,0
680,december,12
681,december,4
682,december,1
683,december,1
684,december,5
685,december,4
686,december,0
687,december,7
688,december,3
689,december,0
690,december,0
691,december,5
692,december,8
693,december,5
694,december,1
695,december,2
696,december,11
697,december,5
698,december,1
699,december,0
700,december,5
701,december,3
702,december,1
703,december,0
704,december,1
705,december,1
706,december,2
707,december,3
708,december,0
709,december,9
710,december,1
711,december,0
712,december,4
713,december,3
714,december,1
715,december,2
716,december,1
717,december,7
718,december,5
719,december,2
720,december,6
721,december,1
722,december,7
723,december,3
724,december,0
725,december,9
726,december,3
727,december,1
728,december,2
729,december,2
730,december,1
731,december,5
732,december,6
733,december,2
734,december,0
735,december,0
736,december,11
737,december,1
738,december,2
739,december,6
740,december,1
741,december,1
742,december,1
743,december,1
744,december,1
745,december,13
746,december,2
747,december,6
748,december,3
749,december,6
750,december,1
751,december,5
752,december,13
753,december,4
754,december,0
755,december,1
756,december,10
757,december,1
758,december,3
759,december,2
760,december,5
761,december,0
762,december,1
763,december,4
764,december,2
765,december,5
766,december,1
767,december,9
768,december,3
769,december,2
770,december,6
771,december,2
772,december,13
773,december,4
774,december,0
775,december,5
776,december,7
777,december,1
778,december,12
779,december,15
780,december,1
781,december,6
782,december,27
783,december,3
784,december,1
785,december,0
786,december,8
787,december,3
788,december,2
789,december,3
790,december,4
791,december,2
792,december,0
793,december,0
794,december,1
795,december,3
796,december,0
797,december,1
798,december,6
799,december,6
800,december,2
801,december,1
802,december,2
803,december,3
804,december,6
805,december,2
806,december,1
807,december,2
808,december,1
809,december,2
810,december,3
811,december,1
812,december,4
813,december,2
814,december,0
815,december,1
816,december,2
817,december,0
818,december,2
819,december,1
820,december,0
821,december,8
822,december,1
823,december,3
824,december,4
825,december,6
826,december,1
827,december,4
828,december,6
829,december,0
830,december,4
831,december,1
832,december,4
833,december,4
834,december,0
835,december,1
836,december,0
837,december,3
838,december,7
839,december,7
840,december,1
841,december,1
842,december,2
843,december,0
844,december,1
845,december,12
846,december,3
847,december,5
848,december,17
849,december,1
850,december,5
851,december,1
852,december,8
853,december,3
854,december,7
855,december,1
856,december,2
857,december,13
858,december,1
859,december,1
860,december,0
861,december,1
862,december,1
863,december,2
864,december,0
865,december,2
866,december,2
867,december,5
868,december,5
869,december,7
870,december,5
871,december,1
872,december,5
873,december,0
874,december,2
875,december,2
876,december,7
877,december,5
878,december,3
879,december,3
880,december,2
881,december,5
882,december,1
883,december,1
884,december,0
885,december,3
886,december,7
887,december,1
888,december,1
889,december,1
890,december,3
891,december,1
892,december,2
893,december,4
894,december,10
895,december,1
896,december,4
897,december,0
898,december,5
899,december,9
900,december,6
901,december,1
902,december,0
903,december,12
904,december,1
905,december,2
906,december,5
907,december,3
908,december,1
909,december,1
910,december,12
911,december,5
912,december,5
913,december,4
914,december,0
915,december,0
916,december,4
917,december,0
918,december,4
919,december,6
920,december,4
921,december,7
922,december,3
923,december,10
924,december,7
925,december,5
926,december,1
927,december,7
928,december,6
929,december,3
930,december,2
931,december,7
932,december,2
933,december,4
934,december,3
935,december,2
936,december,1
937,december,3
938,december,0
939,december,0
940,december,0
941,december,0
942,december,6
943,december,3
944,december,5
945,december,6
946,december,19
947,december,2
948,december,5
949,december,6
950,december,2
951,december,4
952,december,1
953,december,3
954,december,5
955,december,10
956,december,2
957,december,0
958,december,1
959,december,1
960,december,7
961,december,13
962,december,1
963,december,2
964,december,3
965,december,10
966,december,4
967,december,8
968,december,2
969,december,12
970,december,6
971,december,1
972,december,4
973,december,1
974,december,1
975,december,2
976,december,7
977,december,3
978,december,1
979,december,2
980,december,2
981,december,2
982,december,1
983,december,4
984,december,6
985,december,8
986,december,18
987,december,5
988,december,4
989,december,7
990,december,2
991,december,5
992,december,0
993,december,4
994,december,1
995,december,2
996,december,2
997,december,0
998,december,2
999,december,1
1000,december,0
