user,month,comments
716,november,3
717,november,4
718,november,2
719,november,2
720,november,1
721,november,1
722,november,3
723,november,0
724,november,0
725,november,5
726,november,9
727,november,1
728,november,13
729,november,1
730,november,6
731,november,5
732,november,8
733,november,5
734,november,0
735,november,5
736,november,1
737,november,2
738,november,2
739,november,1
740,november,2
741,november,2
742,november,1
743,november,3
744,november,7
745,november,1
746,november,0
747,november,0
748,november,6
749,november,2
750,november,5
751,november,0
752,november,12
753,november,2
754,november,1
755,november,4
756,november,1
757,november,5
758,november,2
759,november,5
760,november,1
761,november,6
762,november,0
763,november,3
764,november,3
765,november,2
766,november,8
767,november,3
768,november,2
769,november,9
770,november,1
771,november,3
772,november,10
773,november,3
774,november,3
775,november,5
776,november,0
777,november,5
778,november,4
779,november,1
780,november,0
781,november,3
782,november,2
783,november,4
784,november,2
785,november,4
786,november,3
787,november,1
788,november,5
789,november,8
790,november,3
791,november,1
792,november,4
793,november,3
794,november,1
795,november,5
796,november,3
797,november,1
798,november,0
799,november,7
800,november,0
801,november,2
802,november,2
803,november,10
804,november,1
805,november,1
806,november,6
807,november,3
808,november,0
809,november,5
810,november,3
811,november,6
812,november,4
813,november,1
814,november,1
815,november,1
816,november,11
817,november,3
818,november,2
819,november,5
820,november,0
821,november,1
822,november,0
823,november,1
824,november,1
825,november,2
826,november,3
827,november,4
828,november,2
829,november,0
830,november,3
831,november,1
832,november,0
833,november,3
834,november,3
835,november,1
836,november,3
837,november,0
838,november,5
839,november,4
840,november,0
841,november,0
842,november,1
843,november,3
844,november,1
845,november,0
846,november,2
847,november,2
848,november,4
849,november,5
850,november,0
851,november,2
852,november,0
853,november,8
854,november,2
855,november,0
856,november,4
857,november,3
858,november,1
859,november,3
860,november,3
861,november,2
862,november,9
863,november,1
864,november,3
865,november,0
866,november,5
867,november,5
868,november,0
869,november,2
870,november,1
871,november,2
872,november,1
873,november,2
874,november,6
875,november,3
876,november,6
877,november,1
878,november,4
879,november,0
880,november,7
881,november,3
882,november,2
883,november,4
884,november,25
885,november,3
886,november,3
887,november,9
888,november,2
889,november,1
890,november,3
891,november,4
892,november,1
893,november,8
894,november,0
895,november,2
896,november,2
897,november,1
898,november,1
899,november,1
900,november,4
901,november,4
902,november,0
903,november,1
904,november,0
905,november,0
906,november,5
907,november,6
908,november,3
909,november,1
910,november,6
911,november,3
912,november,5
913,november,1
914,november,1
915,november,0
916,november,7
917,november,1
918,november,1
919,november,0
920,november,1
921,november,6
922,november,2
923,november,2
924,november,2
925,november,6
926,november,5
927,november,1
928,november,1
929,november,4
930,november,1
931,november,6
932,november,1
933,november,4
934,november,3
935,november,1
936,november,3
937,november,3
938,november,1
939,november,3
940,november,2
941,november,9
942,november,8
943,november,2
944,november,1
945,november,0
946,november,0
947,november,1
948,november,1
949,november,2
950,november,2
951,november,4
952,november,0
953,november,15
954,november,1
955,november,0
956,november,5
957,november,0
958,november,5
959,november,14
960,november,1
961,november,2
962,november,0
963,november,1
964,november,2
965,november,6
966,november,6
967,november,3
968,november,3
969,november,12
970,november,4
971,november,0
972,november,3
973,november,2
974,november,2
975,november,1
976,november,6
977,november,0
978,november,1
979,november,1
980,november,6
981,november,1
982,november,3
983,november,4
984,november,0
985,november,0
986,november,1
987,november,6
988,november,4
989,november,8
990,november,1
991,november,2
992,november,9
993,november,8
994,november,2
995,november,1
996,november,4
997,november,1
998,november,2
999,november,3
1000,november,3
