basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4761267,ca.proc.d.2018-11-20.10380288,2018-11-20,eaa6694f-1e20-4aae-ad3b-e694b0e12c59,224170,"Ms. Elizabeth May (Saanich—Gulf Islands, GP)",,Routine Proceedings,Petitions,The Environment,"Mr. Speaker, succinctly, recognizing that time is not our side, the petitioners, being youth petitioners, want us in this Parliament to consider that time is not on our side in fighting the climate crisis.
 The petitioners ask that we take meaningful steps to support the future of young Canadians by fulfilling all our obligations under the Paris accord.",Green Party,Saanich—Gulf Islands,Elizabeth May,http://www.parl.gc.ca/Parliamentarians/en/members/elizabeth-may(224170)
4761268,ca.proc.d.2018-11-20.10380299,2018-11-20,3838746e-29a4-4a93-8239-a2b17a3b387f,218480,"Mr. Mark Warawa (Langley—Aldergrove, CPC)",,Routine Proceedings,Petitions,Impaired Driving,"Mr. Speaker, I am honoured to present a petition that highlights impaired driving and the concerns of Canadians.
The petitioners ask that the charge of impaired driving causing death should be vehicular homicide; that a person convicted of impaired driving would have an automatic one-year driving prohibition, that a person who causes bodily harm would have a minimum sentence of two years and that a person who kills someone would have an automatic mandatory minimum of five years.",Conservative,Langley—Aldergrove,Mark Warawa,http://www.parl.gc.ca/Parliamentarians/en/members/mark-warawa(218480)
4761269,ca.proc.d.2018-11-20.10380312,2018-11-20,d013e8ca-fdd5-4eb4-a0e4-b5f0782a8f6d,217247,"Mr. Fin Donnelly (Port Moody—Coquitlam, NDP)",,Routine Proceedings,Petitions,Wild Salmon,"Mr. Speaker, I rise to present a petition called “Saving Wild salmon”. The petitioners are mostly from Vancouver Island, British Columbia.
The petitioners say that Canada, B.C. in particular, is well positioned to become a world leader in closed-containment salmon aquaculture. Canada needs to invest in a safe, sustainable industry to protect Pacific wild salmon, maintain employment, develop new technologies and creates jobs and export opportunities. 
The petitioners therefore call on the Government of Canada to immediately transition this harmful industry to a safe land-based closed-containment industry.",New Democratic Party,Port Moody—Coquitlam,Fin Donnelly,http://www.parl.gc.ca/Parliamentarians/en/members/fin-donnelly(217247)
4761270,ca.proc.d.2018-11-20.10380344,2018-11-20,07cf5767-802c-406c-92a7-7dc92af79b40,229526,"Mr. Kevin Lamoureux (Parliamentary Secretary to the Leader of the Government in the House of Commons, Lib.)",,Routine Proceedings,Questions on the Order Paper,,"Mr. Speaker, I ask that all questions be allowed to stand. ",Liberal,Winnipeg North,Kevin Lamoureux,http://www.parl.gc.ca/Parliamentarians/en/members/kevin-lamoureux(229526)
4761271,ca.proc.d.2018-11-20.10380355,2018-11-20,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,Questions on the Order Paper,,Is that agreed?,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4761272,ca.proc.d.2018-11-20.p5675373,2018-11-20,,,,intervention,Routine Proceedings,Questions on the Order Paper,, Agreed. ,,,Some hon. members,
4761273,ca.proc.d.2018-11-20.10380363,2018-11-20,48fc6e8f-3117-407b-bba3-bd6eede347ec,224672,"Hon. Bardish Chagger (Leader of the Government in the House of Commons, Lib.)",,Government Orders,Criminal Code,Bill C-75—Time Allocation Motion," moved:
 That, in relation to Bill C-75, an act to amend the Criminal Code, the Youth Criminal Justice Act and other acts and to make consequential amendments to other acts, not more than one further sitting day shall be allotted to the consideration of the report stage of the said bill and not more than one sitting day shall be allotted to the consideration of the third reading stage of the said bill; and 
 That 15 minutes before the expiry of the time provided for government orders on the day allotted to the consideration at report stage and on the day allotted to the consideration at the third reading stage of the said bill, any proceedings before the House shall be interrupted, if required for the purpose of this order, and in turn every question necessary for the disposal of the stage of the bill then under consideration shall be put forthwith and successively without further debate or amendment. 
",Liberal,Waterloo,Bardish Chagger,http://www.parl.gc.ca/Parliamentarians/en/members/bardish-chagger(224672)
4761274,ca.proc.d.2018-11-20.10380381,2018-11-20,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Government Orders,Criminal Code,Bill C-75—Time Allocation Motion,"Pursuant to Standing Order 67.1, there will now be a 30-minute question period. I invite hon. members who wish to ask questions to rise in their places so the Chair has some idea of the number of members who wish to participate in this question period. 
The hon. member for St. Albert—Edmonton.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4761275,ca.proc.d.2018-11-20.10380414,2018-11-20,ff7a7f13-0558-4282-8cfc-9bfdfcbf6a1a,216774,"Mr. Michael Cooper (St. Albert—Edmonton, CPC)",,Government Orders,Criminal Code,Bill C-75—Time Allocation Motion,"Mr. Speaker, Bill C-75 was introduced on the day before Good Friday in an effort to hide from Canadians what was in the bill. Now, after just two sitting days, the government is already bringing in time allocation at report stage. It is absolutely shameful.
At the justice committee, Liberal MPs were right to back down from the reclassification of terrorism and inciting genocide. However, shockingly, the Liberals have doubled down when it comes to the hybridization of what are currently serious indictable offences, including human trafficking, impaired driving causing bodily harm and kidnapping a minor, just to name a few.
 Does the minister not agree that these are also serious offences? Does she not agree with the hon. member for Edmonton Centre when he said, “Let's be serious....We're talking about terrorism. We're talking about very serious offences.”? Why does the minister not also treat impaired driving causing bodily harm, human trafficking and other offences as serious offences?",Conservative,St. Albert—Edmonton,Michael Cooper,http://www.parl.gc.ca/Parliamentarians/en/members/michael-cooper(216774)
4761276,ca.proc.d.2018-11-20.10380445,2018-11-20,cd83ba99-0c5b-4f51-a42b-a73504b91199,214903,"Hon. Jody Wilson-Raybould (Minister of Justice and Attorney General of Canada, Lib.)",,Government Orders,Criminal Code,Bill C-75—Time Allocation Motion,"Madam Speaker, I appreciate being able to rise to talk about Bill C-75, the importance of the bill and the intent behind the bill.
There is absolutely nothing that our government is trying to hide with respect to the major bold reforms we are seeking in Bill C-75 to the criminal justice system to answer the call of the Supreme Court of Canada in Jordan and other decisions to create efficiencies and promote the effectiveness of the criminal justice system. That is precisely what we are doing in Bill C-75. Since we formed government, this has been considered through very robust consultations.
 I appreciate the discussions, the considerations and listening to 95 witnesses at the House of Commons committee on justice and human rights, who provided very substantial feedback.
With respect to the member opposite's question with respect to the hybridization of offences, serious offences will continue to be treated seriously. The hybridization of offences does nothing to change the fundamental principles of sentencing.",Liberal,Vancouver Granville,Jody Wilson-Raybould,http://www.parl.gc.ca/Parliamentarians/en/members/jody-wilson-raybould(214903)
4761277,ca.proc.d.2018-11-20.10380470,2018-11-20,4efcc2e2-bd91-4234-b907-a24838d4f1aa,217139,"Ms. Christine Moore (Abitibi—Témiscamingue, NDP)",,Government Orders,Criminal Code,Bill C-75—Time Allocation Motion,"Madam Speaker, this is a fairly lengthy bill, and although it corrects some problems, it creates others. The government is trying to improve the justice system and make it work better, but unfortunately, this bill creates two new problems for every problem it resolves or situation it improves. 
Does the minister not believe that we should take the time to resolve all of the new problems the bill creates before passing it, so that we do not end up with new problems that will cause further court delays?",New Democratic Party,Abitibi—Témiscamingue,Christine Moore,http://www.parl.gc.ca/Parliamentarians/en/members/christine-moore(217139)
4761278,ca.proc.d.2018-11-20.10380493,2018-11-20,cd83ba99-0c5b-4f51-a42b-a73504b91199,214903,Hon. Jody Wilson-Raybould,,Government Orders,Criminal Code,Bill C-75—Time Allocation Motion,"Madam Speaker, I agree that this is a large and significant bill. The bill seeks to amend the Criminal Code to answer the call of the Prime Minister to me in my mandate letter and our government's commitment to transform the criminal justice system and create efficiencies and effectiveness in that system.
The member opposite stated that this bill would solve some problems but create others. I disagree with that statement. This legislation and the lead-up to the introduction of this legislation in March of this year was the result of significant consultation right across the country through round tables. I have personally engaged in three federal, provincial and territorial meetings with my counterparts in the provinces and territories, all of whom are supportive of the robust and bold changes in Bill C-75.",Liberal,Vancouver Granville,Jody Wilson-Raybould,http://www.parl.gc.ca/Parliamentarians/en/members/jody-wilson-raybould(214903)
4761279,ca.proc.d.2018-11-20.10380515,2018-11-20,2b5e6bf0-39d0-4d35-bcaa-dacd1834246d,218274,"Mr. Harold Albrecht (Kitchener—Conestoga, CPC)",,Government Orders,Criminal Code,Bill C-75—Time Allocation Motion,"Madam Speaker, as I reflect back on the campaign of 2015, and sitting in many all-candidates debates, I remember hearing so clearly that if the Liberals became the government they would not bring in closure or time allocation and they would get rid of the practice of introducing omnibus bills in Parliament. Here we have those things being brokered at the same time.
In Bill C-75 there are some serious offences that will be downgraded to hybrid offences which gives the discretion to prosecute them as summary convictions, such as obstructing or violence to or arrest of officiating clergyman and blood alcohol over the legal limit. We know the scourge of impaired driving on our streets and it is unbelievable that the government would actually reduce this offence.
I am not as concerned right now about those particular items as I am concerned about the fact that the government is intent on shutting down debate on a very serious issue when all parliamentarians should have the option of giving their views and letting their constituents know their views.
Why is the government so intent on shutting down debate on this important issue?",Conservative,Kitchener—Conestoga,Harold Albrecht,http://www.parl.gc.ca/Parliamentarians/en/members/harold-albrecht(218274)
4761280,ca.proc.d.2018-11-20.10380534,2018-11-20,cd83ba99-0c5b-4f51-a42b-a73504b91199,214903,Hon. Jody Wilson-Raybould,,Government Orders,Criminal Code,Bill C-75—Time Allocation Motion,"Madam Speaker, our government is committed to working co-operatively with all members of the House. 
With respect to Bill C-75, I would point out that there has been a total of seven hours and 45 minutes of debate in the House. The bill went to committee, where there was major discussion among committee members, and I thank them for that discussion. The committee heard from 95 witnesses. Twenty-seven hours of discussion and debate happened at committee. I thank members for the suggested amendments, many of which were accepted by the government.
Bill C-75 is a robust bill which proposes to amend the Criminal Code. It is not an omnibus piece of legislation. It seeks to address Criminal Code changes.
To comments by the member opposite around serious offences, under this legislation serious offences would still be prosecuted in a serious manner. 
I am glad the member raised impaired driving. I am very pleased that our government was able to pass Bill C-46, major legislation to create in Canada among the toughest impaired driving laws in the world. I appreciate the member's bringing that up.",Liberal,Vancouver Granville,Jody Wilson-Raybould,http://www.parl.gc.ca/Parliamentarians/en/members/jody-wilson-raybould(214903)
4761281,ca.proc.d.2018-11-20.10380559,2018-11-20,78336f0e-962c-47d2-a5b8-b59a26592789,217320,"Mr. Matthew Dubé (Beloeil—Chambly, NDP)",,Government Orders,Criminal Code,Bill C-75—Time Allocation Motion,"Madam Speaker, I thank the minister for her answers.
Since the start of this debate on yet another time allocation motion, several members have commented on the complexity of this bill and the fact that it covers many issues we need to discuss. We should also talk about what is not in the bill. For example, the NDP has talked about how the government broke its promise to deal with mandatory minimum sentences. 
The minister thanked the committee for its work. That is great, but the reason the committee took so long and was so thorough and heard from so many witnesses is that the bill is very complex, as I said just now.
I would like the minister to explain why she wants a time allocation motion for such a complex bill.
I spoke during debate on this bill. I had 10 minutes instead of 20. I thought 10 minutes would be enough time to say everything I wanted to say, but before I knew it, the Speaker was raising her hand to signal that my time was up. That is how it goes in the House. The point is, 10 minutes, even 20 minutes, is not enough time to talk about everything in this bill.
How can the minister suggest that all parliamentarians will have enough time to dig into this extremely important and complex issue if there is a time allocation motion and so little debate? ",New Democratic Party,Beloeil—Chambly,Matthew Dubé,http://www.parl.gc.ca/Parliamentarians/en/members/matthew-dube(217320)
4761282,ca.proc.d.2018-11-20.10380587,2018-11-20,cd83ba99-0c5b-4f51-a42b-a73504b91199,214903,Hon. Jody Wilson-Raybould,,Government Orders,Criminal Code,Bill C-75—Time Allocation Motion,"Madam Speaker, in terms of time allocation, but more important to ensure that Bill C-75 proceeds, we are committed to working with all members of this House. We appreciate the discussion and debate that came from the justice committee and look forward to the discussion that will happen in the other place.
Bill C-75 is about addressing delays in the criminal justice system and creating efficiencies and effectiveness. It is our responsibility to address the call of the Supreme Court of Canada to address the delays that exist in the criminal justice system. Bill C-75 is in response to that. 
Yes, this is a large piece of legislation. It has benefited from 27-plus hours of debate at committee. I look forward to continued discussions in this regard.
In terms of the member's question around mandatory minimum penalties, we are continuing to work on sentencing reform. This is a commitment that our government has made and we will continue that discussion and bring forward changes in due course.",Liberal,Vancouver Granville,Jody Wilson-Raybould,http://www.parl.gc.ca/Parliamentarians/en/members/jody-wilson-raybould(214903)
4761283,ca.proc.d.2018-11-20.10380603,2018-11-20,,,,,Government Orders,Criminal Code,Bill C-75—Time Allocation Motion,"Madam Speaker, as an individual who sat in on those committee meetings, I would ask the minister if she could elaborate on the extensive analysis that was done after that 27 hours of deliberation by the committee. Perhaps she could comment on the committee amendments that were accepted, specifically with respect to paralegals and with respect to routine police evidence, two issues that I know are near and dear to the mandate of this government and the mandate of the minister in terms of increasing access to justice.",,,"Mr. Arif Virani (Parliamentary Secretary to the Minister of Justice and Attorney General of Canada, Lib.)",
4761284,ca.proc.d.2018-11-20.10380617,2018-11-20,cd83ba99-0c5b-4f51-a42b-a73504b91199,214903,Hon. Jody Wilson-Raybould,,Government Orders,Criminal Code,Bill C-75—Time Allocation Motion,"Madam Speaker, this gives me the opportunity to stand up to acknowledge and appreciate the work that was done by all members of the justice and human rights committee in bringing forward many amendments. In fact, 50 motions to amend Bill C-75 were adopted. 
The amendment brought forward to remove routine police evidence by way of affidavit was something our government recognized, along with the testimony of many people who came before the committee. We were able to accept that amendment.
In terms of agent representation, some of the changes that are contained within Bill C-75 raised concerns among many stakeholders who came before the justice committee about the inability to have agent representation because of the increase of offence penalties. We have accepted amendments from committee to provide for that to give provinces and territories the ability to determine agents in terms of representation of various offences.
Again, I appreciate the input on other amendments as well from the committee.",Liberal,Vancouver Granville,Jody Wilson-Raybould,http://www.parl.gc.ca/Parliamentarians/en/members/jody-wilson-raybould(214903)
4761285,ca.proc.d.2018-11-20.10380632,2018-11-20,eaa6694f-1e20-4aae-ad3b-e694b0e12c59,224170,"Ms. Elizabeth May (Saanich—Gulf Islands, GP)",,Government Orders,Criminal Code,Bill C-75—Time Allocation Motion,"Madam Speaker, as this debate is on the issue of time allocation as opposed to the substance of the bill itself, I want to address my comments to the Minister of Justice, but of course it is pertinent to the government House leader and all House leaders.
The use of time allocation used to be exceptional. In the 41st Parliament, those Liberals, who were then in opposition, joined everyone in the opposition to oppose the routine use of time allocation. However, it has remained routine. This is not healthy in a democracy and I put the blame squarely on poor relationships and lack of trust between the House leaders of the recognized parties in this place in being able to work together to properly assess which bills need more time and which bills could be dealt with more quickly. 
I believe it would be a tonic and help solve the problem if this place returned to the rules we currently have that are in disuse which say that no member of Parliament can read a speech. Those are our rules but we no longer pay attention to them. If we did not have the ability to read a speech, then political parties in this place would not be able to line up their MPs, those who have no background on a bill, hand them a speech and tell them to read it in order to use up time.
I would encourage the Minister of Justice to speak with thegovernment House leader and all people in this place to consider if we could not make Parliament work better by returning to our actual rules that members cannot just stand up and read a speech and that they must know the subject.",Green Party,Saanich—Gulf Islands,Elizabeth May,http://www.parl.gc.ca/Parliamentarians/en/members/elizabeth-may(224170)
4761286,ca.proc.d.2018-11-20.10380656,2018-11-20,cd83ba99-0c5b-4f51-a42b-a73504b91199,214903,Hon. Jody Wilson-Raybould,,Government Orders,Criminal Code,Bill C-75—Time Allocation Motion,"Madam Speaker, I will say that it is the commitment of our government to work co-operatively with all members in this House to ensure that we have robust debate on bills we are putting forward. There has been substantial discussion on Bill C-75 in this House and at committee. 
 I recognize and acknowledge the member's comments and concerns. I will follow up and speak to the government House leader.",Liberal,Vancouver Granville,Jody Wilson-Raybould,http://www.parl.gc.ca/Parliamentarians/en/members/jody-wilson-raybould(214903)
4761287,ca.proc.d.2018-11-20.10380672,2018-11-20,844f3193-503d-479c-a776-5f343b6bd267,234878,"Hon. Alice Wong (Richmond Centre, CPC)",,Government Orders,Criminal Code,Bill C-75—Time Allocation Motion,"Madam Speaker, it would be a good way to celebrate National Child Day if a human trafficking bill had no time allocation. The minister wants to rush the bill through without discussing details as to how to protect seniors and children. It is shameful.
Time allocation should not be used because we, as members of Parliament representing our own ridings, have the right to speak and represent our constituents and rushing this bill through would only endanger all communities. I really question the intentions of the minister and the government House leader in limiting members' privilege to debate a very complex and important bill in the House.",Conservative,Richmond Centre,Alice Wong,http://www.parl.gc.ca/Parliamentarians/en/members/alice-wong(234878)
4761288,ca.proc.d.2018-11-20.10380695,2018-11-20,cd83ba99-0c5b-4f51-a42b-a73504b91199,214903,Hon. Jody Wilson-Raybould,,Government Orders,Criminal Code,Bill C-75—Time Allocation Motion,"Madam Speaker, I appreciate the member's appreciation of the importance of this legislation and having Bill C-75 move through the parliamentary process and be passed in order to address the delays in the criminal justice system and to answer the call of the Supreme Court of Canada. This is a priority for this government and I would hope it is a priority for all members in the House. 
There has been a lot of debate and discussion. As I have said, at committee there were some 27 hours of debate and discussion. I very much appreciate, as does the government, the feedback and amendments that came from committee, the additional amendments requested by stakeholders and voted on by committee members, that would repeal vagrancy and bawdy house offences. 
I thank the committee once again for all of its input and the amendments put forward that improve this legislation.",Liberal,Vancouver Granville,Jody Wilson-Raybould,http://www.parl.gc.ca/Parliamentarians/en/members/jody-wilson-raybould(214903)
4761289,ca.proc.d.2018-11-20.10380714,2018-11-20,b41c3b7e-c64f-4415-9f58-79d7462e5d8e,237464,"Mr. Peter Julian (New Westminster—Burnaby, NDP)",,Government Orders,Criminal Code,Bill C-75—Time Allocation Motion,"Madam Speaker, this is another sad day in Parliament. We remember back in 2015 the Prime Minister made a commitment to change Parliament from the incredibly stubborn actions of the former government of Stephen Harper and put into place provisions that allowed for democratic debate. 
Close to 40 closure motions have now been brought forward in this Parliament by the Liberal government. It is called time allocation, but that is splitting hairs. It is closure. It is shutting down the right to debate in the House of Commons. At the same time as closure is being enacted in the House of Commons, at the finance committee, Liberal representatives are systematically defeating all of the opposition amendments designed to improve the major flaws in the budget implementation bill, huge omnibus legislation that has been given scant hours of treatment and where Liberal MPs are simply voting down any improvements to the legislation. This means it will have to be tested by the courts, as we saw under the Stephen Harper government. The Liberals are going right back to the kinds of practices that Canadians deplore. They are doubling down.
We have this piece of legislation, and the minister admits that the vast majority of amendments to it were refused. Yes, there were witnesses, but the Liberals were not listening to the witnesses. 
My question is very simple. Why have the Liberals enacted all of the worst practices of the Stephen Harper government to ram legislation through without due consideration in this Parliament?",New Democratic Party,New Westminster—Burnaby,Peter Julian,http://www.parl.gc.ca/Parliamentarians/en/members/peter-julian(237464)
4761290,ca.proc.d.2018-11-20.10380746,2018-11-20,cd83ba99-0c5b-4f51-a42b-a73504b91199,214903,Hon. Jody Wilson-Raybould,,Government Orders,Criminal Code,Bill C-75—Time Allocation Motion,"Madam Speaker, I am happy to stand to address the comments made by the member opposite, and I dispute his comments completely.
In terms of not listening to witnesses, that is absolutely not true. My parliamentary secretary and all members of the justice committee had the benefit of hearing from 95 witnesses at the justice and human rights committee, all of whom spoke about their passion for criminal justice reform and made very concrete suggestions about how the bill could be improved. We accepted many of those recommendations that I believe have very significantly improved Bill C-75. I look forward to continued debate and discussion as this bill goes to the other place.
On top of all of the discussion that happened in this House and at committee, we engaged in discussions and consultations right across the country with criminal justice stakeholders. I engaged on an ongoing basis with my counterparts in the provinces and territories, all of whom are supportive of the bold reforms that we are proposing in Bill C-75.",Liberal,Vancouver Granville,Jody Wilson-Raybould,http://www.parl.gc.ca/Parliamentarians/en/members/jody-wilson-raybould(214903)
4761291,ca.proc.d.2018-11-20.10380762,2018-11-20,1ad00957-54b5-494d-8773-b530fbe4967b,218760,"Mr. Mel Arnold (North Okanagan—Shuswap, CPC)",,Government Orders,Criminal Code,Bill C-75—Time Allocation Motion,"Madam Speaker, I rise today to strongly oppose this time allocation, this time limit on this bill. The minister is boasting about how there has been so much consultation and time allowed already. She talked about seven hours of debate. With over 300 members in this chamber, that breaks down to about a minute and 20 seconds per member. We know that the time for debate cannot be broken down that finely, so it will mean that many members will not even have an opportunity to speak on this bill.
I would have liked to have had a chance to speak on this bill because I lost a brother to a drunk driver. Yes, I lost a brother to a drunk driver, and this bill would cut back on the penalties for drunk driving. I will not have a chance to speak in this House because of her time allocation today. How can one minute and 20 seconds be considered fair debate for a bill of over 300 pages?",Conservative,North Okanagan—Shuswap,Mel Arnold,http://www.parl.gc.ca/Parliamentarians/en/members/mel-arnold(218760)
4761292,ca.proc.d.2018-11-20.10380780,2018-11-20,cd83ba99-0c5b-4f51-a42b-a73504b91199,214903,Hon. Jody Wilson-Raybould,,Government Orders,Criminal Code,Bill C-75—Time Allocation Motion,"Madam Speaker, again, I will stand to speak to the nature of Bill C-75 and the substantial discussion and consultations we have had for the last three years on the very elements of Bill C-75. I understand and recognize the desire of members to speak to this important piece of legislation. Many members from the party opposite have risen in this House to speak to this legislation and during the many hours of debate and discussion that occurred at the justice and human rights committee.
As members in this House, we have an obligation to move forward and answer the call of the Supreme Court of Canada to address delays in the criminal justice system. Bill C-75 would do just that, in a comprehensive way. I look to all members of this House to support this important piece of legislation moving forward.",Liberal,Vancouver Granville,Jody Wilson-Raybould,http://www.parl.gc.ca/Parliamentarians/en/members/jody-wilson-raybould(214903)
