basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4735976,ca.proc.d.2018-02-14.9976355,2018-02-14,a5da7604-b429-46d1-b702-0e3be1febcec,218570,"Mr. Bob Saroya (Markham—Unionville, CPC)",,Statements By Members,Lunar New Year,,"  Da ja hao. 
Mr. Speaker, this week nearly two million Canadians will be celebrating the lunar new year, and thousands of Markham residents will be joining in this festival. In my riding, this day is very special. That is why I have spent some time over the last few weeks putting together red pockets to share with my constituents. This is a time when families get together, decorate, and enjoy a meal.
 Please allow me to take this opportunity to wish all the Chinese, Korean, and Vietnamese Canadians a happy new year.
 Markham residents will be welcoming the year of the dog. I am looking forward to getting back to Markham today to take part in the celebration.
  Xin nian kuai le.",Conservative,Markham—Unionville,Bob Saroya,http://www.parl.gc.ca/Parliamentarians/en/members/bob-saroya(218570)
4735977,ca.proc.d.2018-02-14.9976358,2018-02-14,3378437f-1669-4fcb-9c2e-0c7c12626a1e,219102,"Mrs. Deborah Schulte (King—Vaughan, Lib.)",,Statements By Members,Lunar New Year,,"Mr. Speaker, February 16 marks the start of the lunar new year, and the month has been filled with lunar new year celebrations across Canada and in my riding. I have had the honour of being invited to the Tet Festival hosted by the Vietnamese Association and the lunar new year celebration at Vaughan City Hall, and I have several more wonderful lunar new year events to attend over the next few weeks.
I want to thank the Federation of Chinese Canadians, Dr. Ken Ng, the Vietnamese Association, and the Korean community for sharing their rich heritage and culture with Canadians and for helping to host a number of wonderful events.
On behalf of my colleagues in the House, we wish good fortune, good health, and a year of happiness to all those celebrating.
[Member spoke in Korean]
[Member spoke in Vietnamese]
[Member spoke in Chinese]
[English]
Happy new year.",Liberal,King—Vaughan,Deb Schulte,http://www.parl.gc.ca/Parliamentarians/en/members/deb-schulte(219102)
4735978,ca.proc.d.2018-02-14.9976362,2018-02-14,a7648c3d-c78b-4848-bf55-ef56438c1f25,219962,"Mr. Geng Tan (Don Valley North, Lib.)",,Statements By Members,Spring Festival,,"Mr. Speaker, on the occasion of Spring Festival, we come together to bridge our cultural differences and strengthen our multicultural society. Spring Festival is a time to celebrate the contributions of Canadians of Asian heritage to the growth and prosperity of Canada. Thanks to this country's multiculturalism, new Canadians from all parts of the world enjoy harmony, cross-cultural understanding, and mutual respect.
 I encourage all my colleagues to participate in tonight's Spring Festival reception, from 6:00 p.m. to 8:00 p.m., in the Sir John A. Macdonald Building. It is a chance to see first-hand how Canada's commitment to diversity and multiculturalism is what makes this country so special. 
Happy Spring Festival.",Liberal,Don Valley North,Geng Tan,http://www.parl.gc.ca/Parliamentarians/en/members/geng-tan(219962)
4735979,ca.proc.d.2018-02-14.9976365,2018-02-14,9d3d2220-818c-494e-8d58-29f7cee7b65d,216537,"Hon. Candice Bergen (Portage—Lisgar, CPC)",,Statements By Members,Olympic Winter Games,,"Mr. Speaker, the Olympic Winter Games are in full swing, and despite the cold, Canadians everywhere have Olympic fever.
Canadian athletes dedicate their lives to their sport and to be able to proudly carry the Olympic hopes of all Canadians into competition with them.
 Chay Genoway, from Morden, in my riding of Portage—Lisgar, is one of those fiercely determined athletes who has never given up on his dream. Tomorrow morning he will take to the ice as the men's Olympic hockey team faces Switzerland. For Chay, hockey has not just been a game he plays but an absolute passion since he was only two years of age. Chay knew from a very young age that he wanted to spend his life playing the game he loves, and he has always been supported by his entire family, especially his brother Colby.
 While this is Chay's first Olympic games, he is no stranger to representing Canada in big tournaments like the Spengler and Deutschland cups.
I wish Chay and the whole Canadian men's Olympic hockey team good luck as they kick off their quest for gold. We are all cheering for them. I know they will make us all immensely proud.",Conservative,Portage—Lisgar,Candice Bergen,http://www.parl.gc.ca/Parliamentarians/en/members/candice-hoeppner(216537)
4735980,ca.proc.d.2018-02-14.9976369,2018-02-14,97c88642-336a-4c31-965a-f796eeebc3df,219946,"Ms. Iqra Khalid (Mississauga—Erin Mills, Lib.)",,Statements By Members,Heart and Stroke Foundation,,"Mr. Speaker, to quote Emily Dickinson:
  If I can stop one heart from breaking, I shall not live in vain; If I can ease one life the aching, Or cool one pain, Or help one fainting robin Unto his nest again, I shall not live in vain.  
We must all join the Heart and Stroke Foundation's pledge to save hearts from breaking and lives from being shattered due to heart-related illnesses. Nine in 10 Canadians have at least one risk factor for heart disease and stroke. Almost 80% of premature heart disease and stroke can be prevented through a healthy diet and active living.
Today is the Heart and Stroke Foundation's heart day on the hill, and I wear my heart pin to promote healthy hearts. At a time when heart disease is on the rise in Canada, we must raise awareness for ourselves and future generations so we can live, love, and use our hearts to their full capacity.
Happy Valentine's Day.",Liberal,Mississauga—Erin Mills,Iqra Khalid,http://www.parl.gc.ca/Parliamentarians/en/members/iqra-khalid(219946)
4735981,ca.proc.d.2018-02-14.9976372,2018-02-14,c5b09363-414d-43b2-bc2c-274b997c8989,217143,"Ms. Jenny Kwan (Vancouver East, NDP)",,Statements By Members,Missing and Murdered Indigenous Women and Girls,,"Mr. Speaker, 28 years ago, indigenous women in the Downtown Eastside marched for the first time to bring attention to the debilitating number of women and girls missing and murdered in their community. Twenty-eight years later, the RCMP indicates that there are 1,200 cases of missing and murdered indigenous women and girls across Canada. Many believe the numbers to be much higher. Communities across the country are still marching and still demanding action and accountability.
There is not one indigenous community in Canada that has not been touched by systemic racism and sexism that allows indigenous women and girls to be stolen from their loved ones and, I might add, indigenous men like Colten Boushie to be killed without repercussions. 
My heart is with the families and allies who are marching, once again, for justice. We need to honour the memories of the women and girls by demanding concrete action and justice, not just today but every single day.",New Democratic Party,Vancouver East,Jenny Kwan,http://www.parl.gc.ca/Parliamentarians/en/members/jenny-kwan(217143)
4735982,ca.proc.d.2018-02-14.9976376,2018-02-14,eb53bf99-e3d5-44b9-a15e-6c295470cdd4,218395,"Hon. Kevin Sorenson (Battle River—Crowfoot, CPC)",,Statements By Members,Senator Bert Brown,,"Mr. Speaker, I rise today to pay my respects to the late former Senator Bert Brown. My thoughts and prayers are with his daughter, Angela. Bert died on February 3, just shy of his 80th birthday and three years after the passing of his beloved wife, Alice. 
The distinguished Albertan studied civil engineering at the University of Oklahoma, earned a pilot's licence after Vietnam veterans taught him how to fly, advised Alberta's premier on the Charlottetown Accord, and was a licensed realtor, former newspaper columnist, past director of the Calgary Chamber of Commerce, and member of the board of my riding association. 
In 2007, former prime minister Stephen Harper appointed Bert Brown to the Senate of Canada, three years after he took the most votes in Alberta's third senate election in 2004. Prior to his appointment, he spent 20 years fighting for an elected, equal, and effective Senate. Bert is best known, especially in my part of the country, for plowing the message “Triple-E Senate or else” into his neighbour's barley field.
Bert will be sadly missed.",Conservative,Battle River—Crowfoot,Kevin Sorenson,http://www.parl.gc.ca/Parliamentarians/en/members/kevin-sorenson(218395)
4735983,ca.proc.d.2018-02-14.9976379,2018-02-14,343b5c4a-fb8c-4248-8183-5ab683bc9f9f,219690,"Mr. Neil Ellis (Bay of Quinte, Lib.)",,Statements By Members,Brain Cancer Research,,"Mr. Speaker, today I rise to applaud the courage and resilience of a remarkable family from the Bay of Quinte that has faced unimaginable loss not once, but twice. The Grouchy family lost their beloved daughter Holly in 2005, at age 11. The same aggressive brain tumour also claimed the life of their beautiful daughter Katie this past October, at age 20, yet they have remained tireless advocates for others affected by this devastating disease.
Throughout their journey, the Grouchy family has raised public awareness and much-needed funding for brain cancer research. Their story has inspired an outpouring of support, including generous donations to the Gord Downie Fund for Brain Cancer Research. Gord, I am sure my hon. colleagues know, also lost his battle to brain cancer last year.
I encourage my honourable colleagues, and all Canadians, to champion this cause so that the groundbreaking research needed to expand treatment options and improve outcomes can continue. ",Liberal,Bay of Quinte,Neil Ellis,http://www.parl.gc.ca/Parliamentarians/en/members/neil-ellis(219690)
4735984,ca.proc.d.2018-02-14.9976387,2018-02-14,b6808e95-1c75-4909-ab86-319d3519016a,226922,"Hon. Lisa Raitt (Milton, CPC)",,Oral Questions,Marijuana,,"Mr. Speaker, the Prime Minister said, in legalizing marijuana, that he was doing it because he wanted to keep organized crime out of the market. We are learning today of significant investments being made in Quebec cannabis companies by offshore accounts that have anonymous members. 
Can the Prime Minister give us assurances that these are not companies set up by organized crime?",Conservative,Milton,Lisa Raitt,http://www.parl.gc.ca/Parliamentarians/en/members/lisa-raitt(226922)
4735985,ca.proc.d.2018-02-14.9976390,2018-02-14,b8c04eca-f237-48a8-8975-374ccd40d1a9,214115,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",,Oral Questions,Marijuana,,"Mr. Speaker, right now the sale of marijuana across this country puts billions of dollars in the pockets of organized crime. That is a failure of the current, actual system. We know that by legalizing and controlling the sale of marijuana, not only will we reduce the profits going to organized crime, street gangs, and gun runners but we will do a better job of protecting our kids and their communities with a legalized framework.",Liberal,Papineau,Justin Trudeau,http://www.parl.gc.ca/Parliamentarians/en/members/justin-trudeau(214115)
4735986,ca.proc.d.2018-02-14.9976392,2018-02-14,b6808e95-1c75-4909-ab86-319d3519016a,226922,"Hon. Lisa Raitt (Milton, CPC)",,Oral Questions,Marijuana,,"Mr. Speaker, I am trying to bring to the Prime Minister's attention an actual issue, and I do not need his talking points given back to me.
There is a company based in the Cayman Islands. It has secret investors. It has just invested $271 million in a Quebec cannabis company, and guess what. The founder of that company is the former chief financial officer of the Liberal Party of Canada. Canadians deserve to have the assurance that there is no organized crime element within these secret investors.",Conservative,Milton,Lisa Raitt,http://www.parl.gc.ca/Parliamentarians/en/members/lisa-raitt(226922)
4735987,ca.proc.d.2018-02-14.9976395,2018-02-14,b8c04eca-f237-48a8-8975-374ccd40d1a9,214115,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",,Oral Questions,Marijuana,,"Mr. Speaker, one of the fundamental reasons for legalizing and controlling the sale of marijuana is to reduce the amount of profit going into the coffers of organized crime across the country. For 10 years, the Conservative government allowed to perpetuate a system of prohibition that actually created sources of funding for organized crime, street gangs, and gun runners to continue to expand their illicit activities. We are moving forward to limit the profits to organized crime through the legal framework for marijuana. That is what we are sticking with.",Liberal,Papineau,Justin Trudeau,http://www.parl.gc.ca/Parliamentarians/en/members/justin-trudeau(214115)
4735988,ca.proc.d.2018-02-14.9976397,2018-02-14,75d4be3f-f1cf-499d-882b-6415247900e6,226919,"Mr. Alain Rayes (Richmond—Arthabaska, CPC)",,Oral Questions,Marijuana,,"Mr. Speaker, despite all the warnings, the Prime Minister insists on legalizing marijuana by July 1, less than five months from now. The closer we get to the deadline, the more we understand why. Wherever there is money and tax havens, there are Liberal Party cronies ready to do anything to line their pockets.
Is this why the Prime Minister is being stubborn and interfering with the work of the senators in the Senate?",Conservative,Richmond—Arthabaska,Alain Rayes,http://www.parl.gc.ca/Parliamentarians/en/members/alain-rayes(226919)
4735989,ca.proc.d.2018-02-14.9976399,2018-02-14,b8c04eca-f237-48a8-8975-374ccd40d1a9,214115,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",,Oral Questions,Marijuana,,"Mr. Speaker, it is very simple, the current system is failing. It fails to protect our children, it fails to protect our communities, and it fails to keep organized crime from making billions of dollars per year in profits from marijuana sales. That is why we are bringing forward a system that will control and regulate the sale and production of marijuana to better protect our kids, better protect our communities, and keep billions of dollars in profits out of the hands of organized crime.",Liberal,Papineau,Justin Trudeau,http://www.parl.gc.ca/Parliamentarians/en/members/justin-trudeau(214115)
4735990,ca.proc.d.2018-02-14.9976401,2018-02-14,75d4be3f-f1cf-499d-882b-6415247900e6,226919,"Mr. Alain Rayes (Richmond—Arthabaska, CPC)",,Oral Questions,Marijuana,,"Mr. Speaker, here is the situation and here is why the Liberals want to push through the marijuana legislation. Anonymous investors from tax havens have invested hundreds of millions of dollars in Canadian companies owned by Liberal cronies. 
Can the Prime Minister assure Canadians that no one involved in organized crime and none of his Liberal friends are involved with these marijuana producers?",Conservative,Richmond—Arthabaska,Alain Rayes,http://www.parl.gc.ca/Parliamentarians/en/members/alain-rayes(226919)
4735991,ca.proc.d.2018-02-14.9976405,2018-02-14,b8c04eca-f237-48a8-8975-374ccd40d1a9,214115,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",,Oral Questions,Marijuana,,"Mr. Speaker, part of our framework for the sale of marijuana and associated investments involves extensive screenings and background checks of everyone who works in the marijuana industry, including investors. Yes, we will ensure that no one involved in organized crime invests in the sale and production of marijuana.",Liberal,Papineau,Justin Trudeau,http://www.parl.gc.ca/Parliamentarians/en/members/justin-trudeau(214115)
4735992,ca.proc.d.2018-02-14.9976407,2018-02-14,75d4be3f-f1cf-499d-882b-6415247900e6,226919,"Mr. Alain Rayes (Richmond—Arthabaska, CPC)",,Oral Questions,Marijuana,,"Mr. Speaker, tax haven is synonymous with Liberal haven. The former national director of the Liberal Party of Canada, the former chief financial officer of the Liberal Party, former Liberal ministers of health, justice, and national revenue, and major Liberal Party donors are all involved. What do they have in common? They are all affluent Liberals, people the Prime Minister knows personally, and they are all going to get richer with the legalization of cannabis.
Is this another sponsorship scandal?",Conservative,Richmond—Arthabaska,Alain Rayes,http://www.parl.gc.ca/Parliamentarians/en/members/alain-rayes(226919)
4735993,ca.proc.d.2018-02-14.9976410,2018-02-14,b8c04eca-f237-48a8-8975-374ccd40d1a9,214115,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",,Oral Questions,Marijuana,,"Mr. Speaker, again, the Conservatives are trying to divert attention from their own failure on this file. The Conservative government perpetuated a system that made it easier for young people to access marijuana in Canada than in 29 other countries in the world. Their system was a total failure. We want to better protect our young people. We want to keep profits out of the hands of organized crime. That is exactly what we are doing and they have nothing to say about it. ",Liberal,Papineau,Justin Trudeau,http://www.parl.gc.ca/Parliamentarians/en/members/justin-trudeau(214115)
4735994,ca.proc.d.2018-02-14.9976412,2018-02-14,a71a1741-7ff2-4246-b0da-4622e96b10cf,235389,"Mr. Guy Caron (Rimouski-Neigette—Témiscouata—Les Basques, NDP)",,Oral Questions,Marijuana,,"Mr. Speaker, yesterday, Liberals voted down an NDP motion that would have taken real action in fighting tax havens. Why the Prime Minister will not stand up to tax cheats and the unaccountable leadership of the Canada Revenue Agency is beyond me. 
What is clear to me and what is clear to Canadians is that highly connected Liberal insiders are not shy about exploiting Canada's weakness on tax havens to invest in cannabis production. Why is the Prime Minister so slow in acting on the unaccountability of the CRA, so slow in acting against tax havens, and even slower in addressing the critical issue of anonymous tax haven investors in cannabis production?",New Democratic Party,Rimouski-Neigette—Témiscouata—Les Basques,Guy Caron,http://www.parl.gc.ca/Parliamentarians/en/members/guy-caron(235389)
4735995,ca.proc.d.2018-02-14.9976417,2018-02-14,b8c04eca-f237-48a8-8975-374ccd40d1a9,214115,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",,Oral Questions,Marijuana,,"Mr. Speaker, it is nice to see the NDP and Conservatives working together for once. 
The Minister of Finance recently reached an agreement with his provincial and territorial counterparts to ensure that we know who owns which corporations, which will prevent Canadian or international companies from facilitating tax evasion, money laundering, and other criminal activities. There will be background checks on significant investors in any marijuana organization. That is the kind of framework that we are putting in place to protect Canadians, to reduce the profits of organized crime, and to protect our communities.",Liberal,Papineau,Justin Trudeau,http://www.parl.gc.ca/Parliamentarians/en/members/justin-trudeau(214115)
4735996,ca.proc.d.2018-02-14.9976419,2018-02-14,a71a1741-7ff2-4246-b0da-4622e96b10cf,235389,"Mr. Guy Caron (Rimouski-Neigette—Témiscouata—Les Basques, NDP)",,Oral Questions,Marijuana,,"Mr. Speaker, the problem is that under the tax agreements that this government has signed we cannot find out who is part of those tax havens.
Automatic information-sharing agreements do not work. We still do not know who owns these corporations and who is investing in tax havens. How do we know whether they will invest here next? 
Oddly enough, we learned today that friends of the Liberal Party, including a former treasurer and a former advisor, are using these tax havens to invest in the production of cannabis, just a few months before it is legalized. We are understandably concerned.
This is a wake-up call the Prime Minister is ignoring. When will he wake up and realize that the involvement of these Liberal friends is just the tip of the iceberg?",New Democratic Party,Rimouski-Neigette—Témiscouata—Les Basques,Guy Caron,http://www.parl.gc.ca/Parliamentarians/en/members/guy-caron(235389)
4735997,ca.proc.d.2018-02-14.9976423,2018-02-14,b8c04eca-f237-48a8-8975-374ccd40d1a9,214115,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",,Oral Questions,Marijuana,,"Mr. Speaker, we are going to continue to crack down on tax evasion and tax avoidance by making investments. We invested nearly $1 billion in the Canada Revenue Agency for that very purpose. I am also pleased to repeat the announcement that was made today. Across the country, 30 CRA investigators are taking action in Vancouver, Calgary, and Toronto to ensure that we are continuing to crack down on tax evasion and tax avoidance.",Liberal,Papineau,Justin Trudeau,http://www.parl.gc.ca/Parliamentarians/en/members/justin-trudeau(214115)
4735998,ca.proc.d.2018-02-14.9976425,2018-02-14,4c0122f7-7958-4cbd-b99e-9d70a4dca1e8,230115,"Mr. Pierre-Luc Dusseault (Sherbrooke, NDP)",,Oral Questions,Marijuana,,"Mr. Speaker, the number of ties between the Liberal Party of Canada, companies that produce cannabis, and investments from tax havens is simply mind-boggling.
On top of that, the secretive operations of shell companies in tax havens really raise concerns about who is ultimately making money from those companies.
The government simply failed to establish strict rules governing the financing of that industry, and the proposed regulatory framework is a smokescreen.
What are the Prime Minister's real intentions in legalizing cannabis? Is it simply so that friends of the Liberal Party of Canada can make more money?",New Democratic Party,Sherbrooke,Pierre-Luc Dusseault,http://www.parl.gc.ca/Parliamentarians/en/members/pierre-luc-dusseault(230115)
4735999,ca.proc.d.2018-02-14.9976428,2018-02-14,b8c04eca-f237-48a8-8975-374ccd40d1a9,214115,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",,Oral Questions,Marijuana,,"Mr. Speaker, with regard to tax information, we are focused on transparency and increasing and expanding the sharing of information.
Canada has a vast network of treaties and a number of tools that enabled the Canada Revenue Agency to share 2.2 million pieces of information last year. Thanks to our historic investment of $1 billion to combat tax evasion and aggressive tax avoidance, the CRA will be able to recover over $5 billion in federal revenues over the next six years. We will continue to work hard to combat tax evasion and tax avoidance.",Liberal,Papineau,Justin Trudeau,http://www.parl.gc.ca/Parliamentarians/en/members/justin-trudeau(214115)
