basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4743628,ca.proc.d.2018-05-08.10115209,2018-05-08,ac588301-cc6e-4f6e-9c58-84542c62c46b,217183,"Mr. François Choquette (Drummond, NDP)",,Routine Proceedings,Petitions,Tax Havens," Mr. Speaker, it is an honour for me to present more petitions about tax havens. Given that the use of tax havens results in massive revenue losses for the public treasury, the petitioners want the government to take action against tax havens. The petitioners are asking the Government of Canada to take the necessary legislative measures to combat tax havens in order to reduce social inequality in this country. ",New Democratic Party,Drummond,François Choquette,http://www.parl.gc.ca/Parliamentarians/en/members/francois-choquette(217183)
4743629,ca.proc.d.2018-05-08.10115221,2018-05-08,a710e2c4-20f9-4df8-ba6c-2dc50c03bb75,217321,"Ms. Marjolaine Boutin-Sweet (Hochelaga, NDP)",,Routine Proceedings,Petitions,Tax Havens,"Mr. Speaker, in the same vein, I would like to present a petition that seeks to draw the attention of the House to the following points: millions of Canadians work hard and pay the full amount of their taxes on time, but wealthy Canadians and corporations can avoid paying what they owe by hiding billions of dollars in tax havens abroad, which robs Canadians from high-quality public services. Instead of cracking down on these abuses, the Liberals are defending these agreements that benefit the rich. The petitioners are calling on the government to adopt concrete measures to crack down on tax havens in order to end the sweetheart deals that help millionaires avoid paying their fair share of taxes.",New Democratic Party,Hochelaga,Marjolaine Boutin-Sweet,http://www.parl.gc.ca/Parliamentarians/en/members/marjolaine-boutin-sweet(217321)
4743630,ca.proc.d.2018-05-08.10115229,2018-05-08,eaa6694f-1e20-4aae-ad3b-e694b0e12c59,224170,"Ms. Elizabeth May (Saanich—Gulf Islands, GP)",,Routine Proceedings,Petitions,Wild Salmon,"Mr. Speaker, petitioners from Saanich—Gulf Islands have asked this House of Commons to pay attention to the increasing science about the threat to wild salmon from salmon pen operations, open-pen fish farms. They note that the Government of Canada's comprehensive federal commission of inquiry, under the leadership of the Hon. Bruce Cohen, was released six years ago. Its recommendations have still not been acted upon. Petitioners ask that this House of Commons act on a precautionary principle and protect our wild salmon.",Green Party,Saanich—Gulf Islands,Elizabeth May,http://www.parl.gc.ca/Parliamentarians/en/members/elizabeth-may(224170)
4743631,ca.proc.d.2018-05-08.10115238,2018-05-08,07cf5767-802c-406c-92a7-7dc92af79b40,229526,"Mr. Kevin Lamoureux (Winnipeg North, Lib.)",,Routine Proceedings,Petitions,Health Care," Mr. Speaker, it is with pleasure I table today a petition signed by many of my constituents, stating that the Canada Health Act provides a framework to ensure Canada would have a world-class health care system based on five fundamental principles. They are calling on the government to recognize the importance of having quality health care and palliative care in all regions of the country, recognizing that health care services go beyond any one level of government.",Liberal,Winnipeg North,Kevin Lamoureux,http://www.parl.gc.ca/Parliamentarians/en/members/kevin-lamoureux(229526)
4743632,ca.proc.d.2018-05-08.10115270,2018-05-08,07cf5767-802c-406c-92a7-7dc92af79b40,229526,"Mr. Kevin Lamoureux (Parliamentary Secretary to the Leader of the Government in the House of Commons, Lib.)",,Routine Proceedings,Questions on the Order Paper,,"Mr. Speaker, I ask that all questions be allowed to stand.",Liberal,Winnipeg North,Kevin Lamoureux,http://www.parl.gc.ca/Parliamentarians/en/members/kevin-lamoureux(229526)
4743633,ca.proc.d.2018-05-08.10115272,2018-05-08,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,Questions on the Order Paper,,Is that agreed?,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4743634,ca.proc.d.2018-05-08.p5392728,2018-05-08,,,,intervention,Routine Proceedings,Questions on the Order Paper,, Agreed.,,,Some hon. members,
4743635,ca.proc.d.2018-05-08.10115275,2018-05-08,a2d5c8bf-d42e-4b53-be9e-70af2a6fe169,217370,"Mr. Mark Strahl (Chilliwack—Hope, CPC)",,Routine Proceedings,Business of the House,,"Mr. Speaker, I would like to thank all members of the House for their understanding and flexibility as we adjust the schedule and voting a little in order to honour our late colleague Gordon Brown.
With that in mind, I would like to ask for unanimous consent for the following motion. I move:
 That, notwithstanding any Standing Order or usual practice of the House, Bill C-374, An Act to amend the Historic Sites and Monuments Act (composition of the Board), standing in the name of the Member for Cloverdale—Langley City, be deemed read a third time and passed; Bill C-377, An Act to change the name of the electoral district of Châteauguay—Lacolle, standing in the name of the member for Châteauguay—Lacolle, be deemed concurred in at the report stage; that any recorded division requested on the motion for second reading of Bill S-218, An Act respecting Latin American Heritage Month, standing in the name of the member for Thornhill, be deferred to Wednesday, May 23, 2018, immediately before the time provided for Private Members' Business; and that the recorded division on the motion for third reading of Bill C-48, An Act respecting the regulation of vessels that transport crude oil or persistent oil to or from ports or marine installations located along British Columbia's north coast, be further deferred until the end of the time provided for Government Orders later this day. 
",Conservative,Chilliwack—Hope,Mark Strahl,http://www.parl.gc.ca/Parliamentarians/en/members/mark-strahl(217370)
4743636,ca.proc.d.2018-05-08.10115290,2018-05-08,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,Business of the House,,Does the hon. member have the unanimous consent of the House to propose the motion?,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4743637,ca.proc.d.2018-05-08.p5392733,2018-05-08,,,,intervention,Routine Proceedings,Business of the House,, Agreed.,,,Some hon. members,
4743638,ca.proc.d.2018-05-08.p5392734,2018-05-08,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,Business of the House,, The House has heard the terms of the motion. Is it the pleasure of the House to adopt the motion?,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4743639,ca.proc.d.2018-05-08.p5392735,2018-05-08,,,,intervention,Routine Proceedings,Business of the House,, Agreed.,,,Some hon. members,
4743640,ca.proc.d.2018-05-08.p4,2018-05-08,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,Business of the House,,(Motion agreed to),Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4743641,ca.proc.d.2018-05-08.p5,2018-05-08,,,,stagedirection,Routine Proceedings,Historic Sites and Monuments Act,,"(Bill C-374. On the Order: Private Members' Business:)
 May 3, 2018—That Bill C-374, An Act to amend the Historic Sites and Monuments Act (composition of the Board), be now read a third time and do pass—Mr. Aldag. 
(Bill read the third time and passed)
(Bill C-377: On the Order: Private Members' Business:)
 May 4, 2018—That Bill C-377, An Act to change the name of the electoral district of Châteauguay—Lacolle, be concurred in at report stage—Mr. Graham. 
(Motion agreed to)",,,,
4743642,ca.proc.d.2018-05-08.10115300,2018-05-08,ad4032f2-6bb1-497b-b146-f321cfb71ba9,234631,"Hon. Pierre Poilievre (Carleton, CPC)",,Government Orders,Business of Supply,Opposition Motion—Carbon Pricing," moved:
 That, given the government's carbon tax will impose higher gas prices, and making “better choices”, as the Prime Minister suggested, will not help most Canadians heat their homes and buy groceries, the House call on the government to cancel plans for new taxes that would further raise prices on consumers. 
Mr. Speaker, when prices rise, the effective salary of average Canadians drops; the distance their dollar will go shortens; and it becomes harder and harder for people to pay the bills. In recent months, we have seen this problem worsen. Inflation has reached its highest level in a very long time, well over the 2% target rate that is set by the Bank of Canada. This means that the goods and services on which people rely actually become more expensive and more difficult for people to afford at their current salary rates. 
The hon. member for Calgary Shepard will be commenting on this, as I will be splitting my time with him today.
Furthermore, the cost of servicing the very large debt levels that Canadians shoulder is also on the rise. Just last week, RBC and TD significantly raised their posted rates for five-year fixed mortgages. In the case of RBC, they went up by 45 basis points or almost 10% of the total interest rate charged to the average mortgage borrower, from 5% to roughly 5.69%. This is on top of record gas prices that are afflicting motorists, particularly in British Columbia but starting to affect people right across the country.
One of the root causes of increased costs for consumers is most often forgotten, and that is the cost of government. Government represents over 40% of our entire economy. Thus, when the cost of government rises, the cost of everything else rises with it, and that is the focus of my remarks today. Let me dissect how growing government costs cascade down to consumers at all levels.
Let me start with the proposed Liberal carbon tax. The government has said it will impose a tax on anything that requires fossil fuels to produce or deliver. What does this mean to the average Canadian consumer? The government admits that the carbon tax would increase the cost of gasoline by at least 11¢ a litre at the pump. The Liberals admit that the average households would pay roughly $200 more per year to heat their homes. That is all they are prepared to admit. 
They have not calculated how much this tax would increase the cost of groceries, which of course are transported by truck and rail. Therefore, when the transportation costs go up, the costs are passed on to consumers at the end of the day. The Liberals have not revealed how much costs will increase for other household expenses, such as electricity. In many, if not most, provinces, electricity is produced by some form of fossil fuel, whether natural gas, coal fire, or some other source that would be affected by this carbon tax. Even people taking transit might end up paying more for their transit passes because so many of our buses continue to run on gas, diesel, or natural gas, all of which will become more expensive once this carbon tax is fully imposed.
Finance Canada has released documents conceding that the cost of the carbon tax would cascade down to consumers through higher prices. I have obtained documents from Finance Canada estimating how much those costs would be for households, depending on their income. The only problem is that the government blacked out all the numbers on those documents. We know from the evidence I have obtained that there will be higher prices for Canadian households; we just do not know how much, because the government is concealing that information.
Before the House now is Bill C-74, the budget bill, which would impose a federal carbon tax of $50 per tonne of greenhouse gases. 
The government is asking our permission, as the House of Commons, which has the exclusive power of the purse, to give the finance minister permission to impose this tax, without telling us what the tax will cost.
The basic principle of the power of the purse is that the government cannot tax what Parliament has not approved. However, Parliament cannot approve what it does know. Right now, we do not know how much this tax will cost average Canadians. 
There is a whole series of estimates. Some estimate it will be $1,000 a household. Some estimate more, some slightly less, but the government will not say, even though it has performed all of the calculations. It knows; it just does not want Canadians to know.
This is a particularly insidious tax because all of its costs are embedded in other products. For example, the price of fresh fruit might become more expensive for a single mother, but she will not know what share of the extra cost of that fruit is the tax. She might assume that it is just that her local grocer has raised prices. In this way, the government is attempting to blame local shopkeepers, grocers, and other small businesses for rising prices that are really imposed by government.",Conservative,Carleton,Pierre Poilievre,http://www.parl.gc.ca/Parliamentarians/en/members/pierre-poilievre(234631)
4743643,ca.proc.d.2018-05-08.p5392752,2018-05-08,,,,intervention,Government Orders,Business of Supply,Opposition Motion—Carbon Pricing, What about people in the north?,,,An hon. member,
4743644,ca.proc.d.2018-05-08.p5392753,2018-05-08,ad4032f2-6bb1-497b-b146-f321cfb71ba9,234631,Hon. Pierre Poilievre,,Government Orders,Business of Supply,Opposition Motion—Carbon Pricing," People up north, my colleague rightly points out, will face even greater costs because of the enormous price of heating their homes in -40°C or -45°C weather and the enormous cost of transporting oneself across enormous distances. All of these activities will become exponentially more expensive.
The government says, “Do not worry; it is all revenue neutral.” That is another one of these fancy political terms that politicians like to use that cause most eyes to glaze over, including in the case of many of the people who use the terms themselves. I asked the finance minister, “Does revenue neutral mean free?” He could not answer the question. 
I am not sure if he has answered a single question in his two years in Parliament, but he could not answer when on more than a dozen occasions I asked him what this carbon tax would cost. He can not and he will not say.
How can we even know that it is revenue neutral if the government will not tell us what the original cost is? How can we know if the average family is getting back what it puts in, in taxes, if we do not know what it is in the first place? The finance minister was in committee the other day, and he said that he would tell us in September, after he is given permission to impose it. 
That would be like someone going to a used car dealer and having the dealer say he will sell the car and put it on a credit card, but the person can only find out the price for the car after the purchase is made—and by the way, there is no money back if the person does not like what he paid. In other words, if we make the deal now and agree to make the payment today, seven or eight months down the road the government will tell us what came out of our bank account.
That is not how business is done in a civilized G8 democracy. Here in Canada, government has the responsibility to tell people what it will cost before people are required to pay. That is why we are going to continue to fight against this carbon tax cover-up. 
The carbon tax is only one area where the government is raising the cost of living. Eighty percent of middle-class Canadians are paying higher income tax today than when the Prime Minister took office. That number will rise to 92% of middle-class Canadians, and their average cost within the next three years will be over $2,000 in new payroll taxes, new income taxes, and other taxes. That is according to the prestigious Fraser Institute, which has conducted this calculation.
Canadians are paying more of all sorts of taxes. They are also paying more for their debt. Their debt levels are being hit with higher interest rates. As I pointed out earlier, major banks are raising the cost of interest on Canadians, and that is partly due to the increased bond yields on government debt. The more the government borrows, the more it makes it expensive for Canadians to borrow, driving up the cost of living.
Let me conclude by saying that on this side of the House, we will always put people before government. We will fight for lower taxes and more affordable consumer prices for all Canadians.
 ",Conservative,Carleton,Pierre Poilievre,http://www.parl.gc.ca/Parliamentarians/en/members/pierre-poilievre(234631)
4743645,ca.proc.d.2018-05-08.10115428,2018-05-08,deea27ee-c7f2-4442-99ac-2417bbea8359,219640,"Mr. Steven MacKinnon (Parliamentary Secretary to the Minister of Public Services and Procurement, Lib.)",,Government Orders,Business of Supply,Opposition Motion—Carbon Pricing,"Madam Speaker, for 10 years, Canadians were left waiting for Mr. Harper's Conservative government to come up with a plan to combat climate change. We see that things have not really changed since then.
The member opposite talks about a carbon tax cover-up. There is indeed a carbon tax cover-up. The carbon tax cover-up is the absence for 12 long years of a modicum, a shred, a tiny bit of a plan from his party to fight climate change in this country and to impose a price on carbon pollution. For once and for all, will the member stand in his place on behalf of his political party and tell us what its plan is to fight climate change?",Liberal,Gatineau,Steven MacKinnon,http://www.parl.gc.ca/Parliamentarians/en/members/steven-mackinnon(219640)
4743646,ca.proc.d.2018-05-08.10115444,2018-05-08,ad4032f2-6bb1-497b-b146-f321cfb71ba9,234631,Hon. Pierre Poilievre,,Government Orders,Business of Supply,Opposition Motion—Carbon Pricing,"Madam Speaker, over 10 years we reduced taxes and greenhouse gas emissions at the same time. We got the results rather than just the rhetoric. We set targets to continue to reduce them, targets that the member's government has now accepted, admitting that our approach to our targets were the right ones.
I have to congratulate the member on his candour. He said, “There is...a carbon tax cover-up.” It is very rare that a speech by a backbench government MP becomes famous or infamous. However, I can tell him that his intervention will be made famous, and we will do everything we can to help. ",Conservative,Carleton,Pierre Poilievre,http://www.parl.gc.ca/Parliamentarians/en/members/pierre-poilievre(234631)
4743647,ca.proc.d.2018-05-08.10115480,2018-05-08,3c3ee442-a873-4845-84d0-7da07a66ce61,217244,"Mr. Alexandre Boulerice (Rosemont—La Petite-Patrie, NDP)",,Government Orders,Business of Supply,Opposition Motion—Carbon Pricing,"Madam Speaker, I thank my colleague for his speech. Unfortunately, I seem to be listening to an old broken record because we heard the same speech last week.
The Conservatives are trying to scare people by saying that carbon pricing could hurt their pocket books, but that is completely absurd. Quebec has had carbon pricing for 10 years and British Columbia, Alberta, and Ontario also have a tax on carbon. As far as I know, these provinces have not had excessive inflation. On the contrary, they are showing leadership by tackling the biggest problem of our generation, climate change.
I would like my Conservative colleague to tell me how much doing nothing about climate change is going to cost families. The national round table on the environment and the economy, which was created by the Conservatives, told us that the cost of natural disasters related to climate change could rise from $5 billion a year to $43 billion a year. That is what it will cost Canadian families if we do nothing to tackle climate change.",New Democratic Party,Rosemont—La Petite-Patrie,Alexandre Boulerice,http://www.parl.gc.ca/Parliamentarians/en/members/alexandre-boulerice(217244)
4743648,ca.proc.d.2018-05-08.10115491,2018-05-08,ad4032f2-6bb1-497b-b146-f321cfb71ba9,234631,Hon. Pierre Poilievre,,Government Orders,Business of Supply,Opposition Motion—Carbon Pricing,"Madam Speaker, the hon. member accuses me of repeating myself and he is right, because the truth does not change. That is why I am repeating myself and will continue to do so in the House of Commons. I will not stop asking the government to put an end to the secrecy and tell us how much the carbon tax is going to cost Canadians.
The hon. member mentioned the carbon taxes in British Columbia, Quebec, and other provinces. What is interesting is that in each of the examples he gave, the governments come out ahead and taxpayers lose. As Canadians are paying more taxes because of these schemes, governments are increasing their revenues. The promise being made by governments like the one before me, namely that these programs are revenue neutral, never comes true in the real world. Even in British Columbia, where the premier at the time promised that the tax would be revenue neutral, the government increased its revenues through the carbon tax and people paid more taxes.
 We are here to protect taxpayers, for that is what the Conservative Party does. We put people before governments.",Conservative,Carleton,Pierre Poilievre,http://www.parl.gc.ca/Parliamentarians/en/members/pierre-poilievre(234631)
4743649,ca.proc.d.2018-05-08.10115513,2018-05-08,bd2068aa-74c7-430a-bdf5-6f17b14ca140,218228,"Mr. Tom Kmiec (Calgary Shepard, CPC)",,Government Orders,Business of Supply,Opposition Motion—Carbon Pricing,"Madam Speaker, I am pleased to be joining the hon. member for Carleton in kicking off this debate on the carbon tax and its impact on families. 
When we talk about affordability, we mean the bottom line for the average taxpaying Canadian: at the end of the day, how much would Canadians be paying just for the basic cost of living? It is going up, and it is not going up because of market forces; it is going up because of government action.
The carbon tax is a big driver of it, but it is not the only one. There are things like minimum wage, payroll taxes, and government decisions on energy regulations, which are making it harder for companies to keep Albertans and Canadians employed. That is having an impact at the end of the day on the budgets of families, especially those in my riding who find themselves on the tail end of a recession, in a recovery that they are hoping will bring back jobs, which they are not seeing. What they are seeing is that at the end of the month, their bills are higher. 
They are paying more for heat. Of course they are. Even the federal government said they are going to be paying $200 more to heat their homes. They are paying more at the pump. If they drive vehicles, they are paying upward of 11¢ more. People in British Columbia and Vancouver are now seeing the direct impact on their bills. Every single month, they are paying more. Life is getting more difficult, not easier.
I know the government will say it supposedly lowered taxes on middle-income Canadians. That is not true. It actually lowered taxes for every single MP in the House, who got the full benefit of that middle-income tax cut. It is like the government does not even know how the tax system works when it makes that claim.
Yesterday I had the privilege of sitting down with students and young people from CJPAC. We had an exchange of ideas and talked about issues of the day in politics. At every single table I went to, they expressed skepticism about the carbon tax. They expressed skepticism about what the government is doing because they recognize it. One young man told me what he thinks about the carbon tax. He said it would be like going to a dealership, picking out a car with his parents, purchasing a vehicle without knowing the price, and being told they will only know the price when they roll it off the lot. That is the only time they will know what the price is. That is how young people feel about the carbon tax.
The other side will say that it is nothing of the sort and that people like the carbon tax because they like doing something for the environment. People do, but this is not the only thing that they can do. There is an entire array of options. The previous Conservative government took advantage of them. Through regulation, it sought to reduce GHG emissions, and we know that GHG emissions went down. They went down.
 We know that families are paying more at the pump. They are paying more to heat their homes. They are paying more for basic products. 
Transportation has gone up. When we go to the grocery store today, we pay more for our vegetables, fruits, and meats. I notice that. I go to the Superstore in my riding and meet constituents, and everybody is saying that. The number one thing people email me about nowadays is the cost of living and how expensive it has become.
 I always tell them I would like to be able to help them and that I would like to be able to tell them how much, on average, it will cost families, but I cannot even tell them that because the government is covering it up. It is covering up the true cost of the carbon tax on the average family.
It is interesting that every single other government program and initiative is costed out. Projections are usually provided on the estimated impacts. We know that the finance department has done this, but those documents have been redacted so that Canadians and Parliament have no way of knowing. 
Before the House now is a piece of legislation asking us to approve a rebate program. How can we approve a rebate program when we do not even know the average cost to Canadians? How can we approve a rebate program when we do not even know how much it would cost the average family, those with kids, those without kids, those with higher incomes, those with lower incomes? The government will not give us that information, and as a result Parliament is not able to make a judicious, intelligent decision on it. It wants that information only for itself and not the rest of Canadians.
I have asked Order Paper question 834 many times now. I have also made access to information requests on the Alberta carbon tax rebate. It is a rebate program in Alberta that is actually operated by the Canada Revenue Agency. It would provide more detailed information on the true impact on Albertans, and the government still will not release it to me. It still will not provide me with that information. Finance officials at the finance department are completely unable to answer the simplest of questions: how much will lower-income Canadians pay?
I have moved a motion at committee to compel that information to be produced, so that during the discussions on the budget implementation act we would know the true impact on Canadians, on cost of living increases, and on affordability, so that we can make a judicious decision on whether or not this will work. However, we cannot even do that.
They say that stubbornness is the greatest ill. It is a Yiddish proverb, but it applies. For the life of me, I cannot understand why the government does not want to release the information. I have heard the argument that it is an old memo and we do not need that information now. If it is old, great, but release it and give it to us. If the information is old and that is why the Liberals do not want to release it, then they should update the information and make it public. They made a document public on Monday last week that has been roundly panned in the media. It is basically a showpiece, a sell job by Environment Canada, to try to make the case for their carbon tax, and it is the only thing they are doing on their side.
We saw that Australia abandoned a carbon tax after two years of trying to impose it on Australians. Australians revolted. They said no, the cost of living has gone up too high, it is unaffordable, and this is not the way to do it. That is where we are today.
When I travel the country with the finance committee, and when I speak to Albertans in my riding, I can see that people are fed up with paying more just for the basics of living. They are not asking to buy a highly rated Tesla and have it subsidized by a provincial government. They just want to buy the minivan, the basics, so they can take their kids to a soccer or hockey game. 
In my riding, we have the Erin Woods arena. The moment the carbon tax was introduced, the arena started paying more. Articles started appearing in the Calgary Herald, saying how much more arenas were paying for heating and to keep the ice cold. They are not getting a rebate. The people who are paying more are the kids, through their registration fees. It is their parents and the dads playing a pickup game on the weekend who are paying more. They do not get a rebate. This is not revenue neutral. The government gains revenue. This scheme has been exposed in British Columbia; the carbon tax there is not revenue neutral. There was a full-on admission that it is not. 
A line we often hear on the government side is that over 80% of Canadians already pay a carbon tax. Let us wait until June in Ontario. Let us wait until May 2019 in Alberta. How will that argument hold up then, when the residents of those provinces revolt against the endless increases in the cost of living imposed by the federal government and by bad provincial governments? That is what is coming. 
As I mentioned, the cost of living is going up. This is not just because of the carbon tax, but it is one of the big drivers. The minimum wage increases, payroll increases, and income tax increases on companies all matter, and they all have an impact. It is the aggregate, cumulative effect piling onto businesses and onto workers. They are the ones paying more, and they then pass the cost on to others. There is no such thing as a free lunch. 
I just do not understand the stubbornness on the government side of not wanting to reveal the information they have already, so that we can have a fulsome debate. A member on the Liberal backbench basically confirmed that there is a cover-up. Instead of talking about that, we could actually be debating the issue, the cost to Canadians, and the benefits. 
I hear members on the New Democratic side saying that if we do nothing, then there is a cost. There are think tanks, universities, and private consortiums that can calculate projections. They provide their forecasts online. When it comes to the government's information on the cost to the average Canadian, we cannot have that information, but this other public information is freely available to all of us. How can we make a judgment when we only have half the information?
 We need the full information, and we need to vote for this motion because it is for the benefit of Canadians. It is bringing their concerns to the House. The cost of living has been going up for two or three years now, because government actions are raising the cost of living for everyday families, with no benefit whatsoever. All it does is increase the bureaucracy and pay for more civil servants who are doing work in Ottawa but not out in our communities. 
Like the member for Carleton said, it is about people, not government. The carbon tax is not about people; it is all about government revenue.",Conservative,Calgary Shepard,Tom Kmiec,http://www.parl.gc.ca/Parliamentarians/en/members/tom-kmiec(218228)
